Prefix,Componentes_CHL,Models,Traits,Heredabilidad
CSTuber,H,BRR,CSTuber.H,0.20791758671799
CSTuber,H,BRR,CSTuber.H,0.195069324210388
CSTuber,H,BRR,CSTuber.H,0.217881292840655
CSTuber,H,BRR,CSTuber.H,0.198149624149189
CSTuber,H,BRR,CSTuber.H,0.221770515131961
CSTuber,H,BRR,CSTuber.H,0.204712745320166
CSTuber,H,BRR,CSTuber.H,0.201980784536374
CSTuber,H,BRR,CSTuber.H,0.22511753790158
CSTuber,H,BRR,CSTuber.H,0.204262104109145
CSTuber,H,BRR,CSTuber.H,0.216859259001879
CSTuber,H,BRR,CSTuber.H,0.236246525498576
CSTuber,H,BRR,CSTuber.H,0.218442576412873
CSTuber,H,BRR,CSTuber.H,0.22939054016749
CSTuber,H,BRR,CSTuber.H,0.233018146158749
CSTuber,H,BRR,CSTuber.H,0.235143960317695
CSTuber,H,BRR,CSTuber.H,0.300472178911359
CSTuber,H,BRR,CSTuber.H,0.315285241100034
CSTuber,H,BRR,CSTuber.H,0.319709206817461
CSTuber,H,BRR,CSTuber.H,0.32456102751268
CSTuber,H,BRR,CSTuber.H,0.350502383621659
CSTuber,H,BRR,CSTuber.H,0.356084402931021
CSTuber,H,BRR,CSTuber.H,0.284663961679779
CSTuber,H,BRR,CSTuber.H,0.281028690165011
CSTuber,H,BRR,CSTuber.H,0.297500240799925
CSTuber,H,BRR,CSTuber.H,0.244286009115852
CSTuber,H,BRR,CSTuber.H,0.278694166226429
CSTuber,H,BRR,CSTuber.H,0.272904748012449
CSTuber,H,BRR,CSTuber.H,0.288974088544114
CSTuber,H,BRR,CSTuber.H,0.33212346615623
CSTuber,H,BRR,CSTuber.H,0.272576746105824
CSTuber,H,BRR,CSTuber.H,0.289326060268999
CSTuber,H,BRR,CSTuber.H,0.270483339099361
CSTuber,H,BRR,CSTuber.H,0.267169194639906
CSTuber,H,BRR,CSTuber.H,0.298242174345949
CSTuber,H,BRR,CSTuber.H,0.252321163009565
CSTuber,H,BRR,CSTuber.H,0.267046589990634
CSTuber,H,BRR,CSTuber.H,0.299565235361755
CSTuber,H,BRR,CSTuber.H,0.298235051599659
CSTuber,H,BRR,CSTuber.H,0.281981125181388
CSTuber,H,BRR,CSTuber.H,0.313450905140299
CSTuber,H,BRR,CSTuber.H,0.308369173256423
CSTuber,H,BRR,CSTuber.H,0.278156036610829
CSTuber,H,BRR,CSTuber.H,0.286163728500248
CSTuber,H,BRR,CSTuber.H,0.306423522610498
CSTuber,H,BRR,CSTuber.H,0.305428701063763
CSTuber,H,BRR,CSTuber.H,0.334280788597121
CSTuber,H,BRR,CSTuber.H,0.333558801966755
CSTuber,H,BRR,CSTuber.H,0.334248891477818
CSTuber,H,BRR,CSTuber.H,0.294020716633161
CSTuber,H,BRR,CSTuber.H,0.37787014084305
CSTuber,H,BRR,CSTuber.H,0.315004627195395
CSTuber,H,BRR,CSTuber.H,0.334840894615339
CSTuber,H,BRR,CSTuber.H,0.297425718970834
CSTuber,H,BRR,CSTuber.H,0.321078211533823
CSTuber,H,BRR,CSTuber.H,0.300768711581231
CSTuber,H,BRR,CSTuber.H,0.315259841434555
CSTuber,H,BRR,CSTuber.H,0.340155398534892
CSTuber,H,BRR,CSTuber.H,0.288979394953186
CSTuber,H,BRR,CSTuber.H,0.367505733180172
CSTuber,H,BRR,CSTuber.H,0.320697708852478
CSTuber,H,BRR,CSTuber.H,0.289584055657639
CSTuber,H,BRR,CSTuber.H,0.371152429947114
CSTuber,H,BRR,CSTuber.H,0.312504979606227
CSTuber,H,BRR,CSTuber.H,0.290032652514786
CSTuber,H,BRR,CSTuber.H,0.314956559392065
CSTuber,H,BRR,CSTuber.H,0.325654028455828
CSTuber,H,BRR,CSTuber.H,0.338018452628621
CSTuber,H,BRR,CSTuber.H,0.360823519192921
CSTuber,H,BRR,CSTuber.H,0.343343087291461
CSTuber,H,BRR,CSTuber.H,0.366985219072161
CSTuber,H,BRR,CSTuber.H,0.328627379980958
CSTuber,H,BRR,CSTuber.H,0.327226591739091
CSTuber,H,BRR,CSTuber.H,0.302513858160301
CSTuber,H,BRR,CSTuber.H,0.315885938216076
CSTuber,H,BRR,CSTuber.H,0.318061575173728
CSTuber,H,BRR,CSTuber.H,0.311224256309152
CSTuber,H,BRR,CSTuber.H,0.332297017575208
CSTuber,H,BRR,CSTuber.H,0.321812682317653
CSTuber,H,BRR,CSTuber.H,0.27723246360173
CSTuber,H,BRR,CSTuber.H,0.33981988975688
CSTuber,H,BRR,CSTuber.H,0.305442251294102
CSTuber,H,BRR,CSTuber.H,0.335011198354493
CSTuber,H,BRR,CSTuber.H,0.373302802757729
CSTuber,H,BRR,CSTuber.H,0.362032919750127
CSTuber,H,BRR,CSTuber.H,0.330640730172666
CSTuber,H,BRR,CSTuber.H,0.407291218308224
CSTuber,H,BRR,CSTuber.H,0.332508061908888
CSTuber,H,BRR,CSTuber.H,0.319432917006759
CSTuber,H,BRR,CSTuber.H,0.328548566169538
CSTuber,H,BRR,CSTuber.H,0.361304871218039
CSTuber,H,BRR,CSTuber.H,0.300512643259202
CSTuber,H,BRR,CSTuber.H,0.299249864976124
CSTuber,H,BRR,CSTuber.H,0.287684304501254
CSTuber,H,BRR,CSTuber.H,0.251877497466907
CSTuber,H,BRR,CSTuber.H,0.286076838570635
CSTuber,H,BRR,CSTuber.H,0.345141682498
CSTuber,H,BRR,CSTuber.H,0.270770584222905
CSTuber,H,BRR,CSTuber.H,0.266865779195288
CSTuber,H,BRR,CSTuber.H,0.290323650876097
CSTuber,H,BRR,CSTuber.H,0.30528216053851
CSTuber,H,BRR,CSTuber.H,0.243255638804006
CSTuber,H,BRR,CSTuber.H,0.247192855759066
CSTuber,H,BRR,CSTuber.H,0.229354357394429
CSTuber,H,BRR,CSTuber.H,0.215547598544048
CSTuber,H,BRR,CSTuber.H,0.226197762436906
CSTuber,H,BRR,CSTuber.H,0.251990705356706
CSTuber,H,BRR,CSTuber.H,0.228108764208737
CSTuber,H,BRR,CSTuber.H,0.271425626135302
CSTuber,H,BRR,CSTuber.H,0.244737338388478
CSTuber,H,BRR,CSTuber.H,0.250885039302481
CSTuber,H,BRR,CSTuber.H,0.262379762106256
CSTuber,H,BRR,CSTuber.H,0.258882978103065
CSTuber,H,BRR,CSTuber.H,0.255675582591839
CSTuber,H,BRR,CSTuber.H,0.252678998989057
CSTuber,H,BRR,CSTuber.H,0.266999915470247
CSTuber,H,BRR,CSTuber.H,0.263916328111608
CSTuber,H,BRR,CSTuber.H,0.273215500046947
CSTuber,H,BRR,CSTuber.H,0.280134620818161
CSTuber,H,BRR,CSTuber.H,0.334748782981317
CSTuber,H,BRR,CSTuber.H,0.313130286556902
CSTuber,H,BRR,CSTuber.H,0.260218900458908
CSTuber,H,BRR,CSTuber.H,0.291167860075868
CSTuber,H,BRR,CSTuber.H,0.324126822056168
CSTuber,H,BRR,CSTuber.H,0.322347532055932
CSTuber,H,BRR,CSTuber.H,0.253572117069284
CSTuber,H,BRR,CSTuber.H,0.271711982564551
CSTuber,H,BRR,CSTuber.H,0.244991715276927
CSTuber,H,BRR,CSTuber.H,0.247923683896799
CSTuber,H,BRR,CSTuber.H,0.238456718426216
CSTuber,H,BRR,CSTuber.H,0.234307667990771
CSTuber,H,BRR,CSTuber.H,0.294317583223726
CSTuber,H,BRR,CSTuber.H,0.28975699171014
CSTuber,H,BRR,CSTuber.H,0.279558249072431
CSTuber,H,BRR,CSTuber.H,0.260641400363907
CSTuber,H,BRR,CSTuber.H,0.266670955385763
CSTuber,H,BRR,CSTuber.H,0.255297940114276
CSTuber,H,BRR,CSTuber.H,0.301074733479837
CSTuber,H,BRR,CSTuber.H,0.279151139518691
CSTuber,H,BRR,CSTuber.H,0.338600218470022
CSTuber,H,BRR,CSTuber.H,0.294070944661044
CSTuber,H,BRR,CSTuber.H,0.316182052131638
CSTuber,H,BRR,CSTuber.H,0.309317975561573
CSTuber,H,BRR,CSTuber.H,0.355174201083008
CSTuber,H,BRR,CSTuber.H,0.337625371911433
CSTuber,H,BRR,CSTuber.H,0.357564599419716
CSTuber,H,BRR,CSTuber.H,0.351705974986734
CSTuber,H,BRR,CSTuber.H,0.390749812462706
CSTuber,H,BRR,CSTuber.H,0.393033759120805
CSTuber,H,BRR,CSTuber.H,0.461962826543523
CSTuber,H,BRR,CSTuber.H,0.408325679998063
CSTuber,H,BRR,CSTuber.H,0.375548829287632
CSTuber,H,BRR,CSTuber.H,0.358101780599075
CSTuber,H,BRR,CSTuber.H,0.332411721381014
CSTuber,H,BRR,CSTuber.H,0.319587758066852
CSTuber,H,BRR,CSTuber.H,0.329843399019899
CSTuber,H,BRR,CSTuber.H,0.353290887587172
CSTuber,H,BRR,CSTuber.H,0.41634702577999
CSTuber,H,BRR,CSTuber.H,0.364444768002694
CSTuber,H,BRR,CSTuber.H,0.3301787879523
CSTuber,H,BRR,CSTuber.H,0.365023592028561
CSTuber,H,BRR,CSTuber.H,0.310093171986412
CSTuber,H,BRR,CSTuber.H,0.314445957467277
CSTuber,H,BRR,CSTuber.H,0.322465035958368
CSTuber,H,BRR,CSTuber.H,0.293932385098311
CSTuber,H,BRR,CSTuber.H,0.327668573512055
CSTuber,H,BRR,CSTuber.H,0.293813501757447
CSTuber,H,BRR,CSTuber.H,0.291250158711443
CSTuber,H,BRR,CSTuber.H,0.278168508787042
CSTuber,H,BRR,CSTuber.H,0.274601603388393
CSTuber,H,BRR,CSTuber.H,0.298129412534705
CSTuber,H,BRR,CSTuber.H,0.276895599677371
CSTuber,H,BRR,CSTuber.H,0.283615373190641
CSTuber,H,BRR,CSTuber.H,0.264249536526554
CSTuber,H,BRR,CSTuber.H,0.286277876370617
CSTuber,H,BRR,CSTuber.H,0.327107162904792
CSTuber,H,BRR,CSTuber.H,0.359659426229641
CSTuber,H,BRR,CSTuber.H,0.328848049915399
CSTuber,H,BRR,CSTuber.H,0.305663686081968
CSTuber,H,BRR,CSTuber.H,0.361872200577238
CSTuber,H,BRR,CSTuber.H,0.318867319588911
CSTuber,H,BRR,CSTuber.H,0.3331871395733
CSTuber,H,BRR,CSTuber.H,0.373348313858861
CSTuber,H,BRR,CSTuber.H,0.348924004509644
CSTuber,H,BRR,CSTuber.H,0.384215138112755
CSTuber,H,BRR,CSTuber.H,0.380082900452517
CSTuber,H,BRR,CSTuber.H,0.395609872879429
CSTuber,H,BRR,CSTuber.H,0.359541116102012
CSTuber,H,BRR,CSTuber.H,0.338485222275111
CSTuber,H,BRR,CSTuber.H,0.274195669094162
CSTuber,H,BRR,CSTuber.H,0.285194031212331
CSTuber,H,BRR,CSTuber.H,0.273453870038229
CSTuber,H,BRR,CSTuber.H,0.293347343654067
CSTuber,H,BRR,CSTuber.H,0.268035890385182
CSTuber,H,BRR,CSTuber.H,0.287002582730906
CSTuber,H,BRR,CSTuber.H,0.29849125972976
CSTuber,H,BRR,CSTuber.H,0.255054393047484
CSTuber,H,BRR,CSTuber.H,0.274072619287111
CSTuber,H,BRR,CSTuber.H,0.22759758271211
CSTuber,H,BRR,CSTuber.H,0.24948796518356
CSTuber,H,BRR,CSTuber.H,0.234808109836963
CSTuber,H,BRR,CSTuber.H,0.252187452245522
CSTuber,H,BRR,CSTuber.H,0.24841973999688
CSTuber,H,BRR,CSTuber.H,0.245474082790106
CSTuber,H,BRR,CSTuber.H,0.262284237897903
CSTuber,H,BRR,CSTuber.H,0.267552713400044
CSTuber,H,BRR,CSTuber.H,0.316083968356697
CSTuber,H,BRR,CSTuber.H,0.340141559001223
CSTuber,H,BRR,CSTuber.H,0.377989458272112
CSTuber,H,BRR,CSTuber.H,0.397870432599756
CSTuber,H,BRR,CSTuber.H,0.425788340671144
CSTuber,H,BRR,CSTuber.H,0.389275828154184
CSTuber,H,BRR,CSTuber.H,0.371097673219684
CSTuber,H,BRR,CSTuber.H,0.327780630920505
CSTuber,H,BRR,CSTuber.H,0.284322573582621
CSTuber,H,BRR,CSTuber.H,0.309640107609493
CSTuber,H,BRR,CSTuber.H,0.281900745357342
CSTuber,H,BRR,CSTuber.H,0.281050376306224
CSTuber,H,BRR,CSTuber.H,0.30272442474404
CSTuber,H,BRR,CSTuber.H,0.302285353303893
CSTuber,H,BRR,CSTuber.H,0.259611029464634
CSTuber,H,BRR,CSTuber.H,0.263431179880045
CSTuber,H,BRR,CSTuber.H,0.304058957317697
CSTuber,H,BRR,CSTuber.H,0.310718377411651
CSTuber,H,BRR,CSTuber.H,0.293727081475821
CSTuber,H,BRR,CSTuber.H,0.311737107087711
CSTuber,H,BRR,CSTuber.H,0.351839522738329
CSTuber,H,BRR,CSTuber.H,0.359931147436796
CSTuber,H,BRR,CSTuber.H,0.351711732275316
CSTuber,H,BRR,CSTuber.H,0.358359486515334
CSTuber,H,BRR,CSTuber.H,0.368453097827391
CSTuber,H,BRR,CSTuber.H,0.355045901913653
CSTuber,H,BRR,CSTuber.H,0.373984032031374
CSTuber,H,BRR,CSTuber.H,0.378022055014042
CSTuber,H,BRR,CSTuber.H,0.336115896023234
CSTuber,H,BRR,CSTuber.H,0.350504315230723
CSTuber,H,BRR,CSTuber.H,0.409119287617407
CSTuber,H,BRR,CSTuber.H,0.40418388782451
CSTuber,H,BRR,CSTuber.H,0.406280129651045
CSTuber,H,BRR,CSTuber.H,0.430219305676657
CSTuber,H,BRR,CSTuber.H,0.386375509617979
CSTuber,H,BRR,CSTuber.H,0.393507384548493
CSTuber,H,BRR,CSTuber.H,0.401615382106877
CSTuber,H,BRR,CSTuber.H,0.40621654746652
CSTuber,H,BRR,CSTuber.H,0.42222562148234
CSTuber,H,BRR,CSTuber.H,0.423798497866321
CSTuber,H,BRR,CSTuber.H,0.37826158682964
CSTuber,H,BRR,CSTuber.H,0.387626098647452
CSTuber,H,BRR,CSTuber.H,0.390587184949712
CSTuber,H,BRR,CSTuber.H,0.475795138680275
CSTuber,H,BRR,CSTuber.H,0.426890084386602
CSTuber,H,BRR,CSTuber.H,0.438432138217172
CSTuber,H,BRR,CSTuber.H,0.440121775649786
CSTuber,H,BRR,CSTuber.H,0.338620205841633
CSTuber,H,BRR,CSTuber.H,0.323239733008911
CSTuber,H,BRR,CSTuber.H,0.299217993139984
CSTuber,H,BRR,CSTuber.H,0.324559836182089
CSTuber,H,BRR,CSTuber.H,0.33789368242822
CSTuber,H,BRR,CSTuber.H,0.308032191904377
CSTuber,H,BRR,CSTuber.H,0.349248102424469
CSTuber,H,BRR,CSTuber.H,0.348918651509154
CSTuber,H,BRR,CSTuber.H,0.355545441978389
CSTuber,H,BRR,CSTuber.H,0.38374162967496
CSTuber,H,BRR,CSTuber.H,0.313964015390883
CSTuber,H,BRR,CSTuber.H,0.363615272418791
CSTuber,H,BRR,CSTuber.H,0.344781296581121
CSTuber,H,BRR,CSTuber.H,0.282398568902745
CSTuber,H,BRR,CSTuber.H,0.317867628196725
CSTuber,H,BRR,CSTuber.H,0.323605867380563
CSTuber,H,BRR,CSTuber.H,0.289353866935778
CSTuber,H,BRR,CSTuber.H,0.319525003990143
CSTuber,H,BRR,CSTuber.H,0.31685986611015
CSTuber,H,BRR,CSTuber.H,0.314727857696526
CSTuber,H,BRR,CSTuber.H,0.322672263255344
CSTuber,H,BRR,CSTuber.H,0.32907269984681
CSTuber,H,BRR,CSTuber.H,0.371994997745837
CSTuber,H,BRR,CSTuber.H,0.417276674874696
CSTuber,H,BRR,CSTuber.H,0.407984553674176
CSTuber,H,BRR,CSTuber.H,0.413461786116516
CSTuber,H,BRR,CSTuber.H,0.448129190341295
CSTuber,H,BRR,CSTuber.H,0.40622834497375
CSTuber,H,BRR,CSTuber.H,0.410962871076804
CSTuber,H,BRR,CSTuber.H,0.424133951689224
CSTuber,H,BRR,CSTuber.H,0.367377397384728
CSTuber,H,BRR,CSTuber.H,0.374039390489061
CSTuber,H,BRR,CSTuber.H,0.38624146805984
CSTuber,H,BRR,CSTuber.H,0.336302193602756
CSTuber,H,BRR,CSTuber.H,0.383344190317761
CSTuber,H,BRR,CSTuber.H,0.451107363437662
CSTuber,H,BRR,CSTuber.H,0.405456828459083
CSTuber,H,BRR,CSTuber.H,0.351596610628634
CSTuber,H,BRR,CSTuber.H,0.362037928774003
CSTuber,H,BRR,CSTuber.H,0.360692003854721
CSTuber,H,BRR,CSTuber.H,0.314368386109382
CSTuber,H,BRR,CSTuber.H,0.328634255050614
CSTuber,H,BRR,CSTuber.H,0.318918361272876
CSTuber,H,BRR,CSTuber.H,0.288796462375884
CSTuber,H,BRR,CSTuber.H,0.309781074221497
CSTuber,H,BRR,CSTuber.H,0.33688954951695
CSTuber,H,BRR,CSTuber.H,0.359619090472298
CSTuber,H,BRR,CSTuber.H,0.356938507726261
CSTuber,H,BRR,CSTuber.H,0.347381696897416
CSTuber,H,BRR,CSTuber.H,0.29762261724598
CSTuber,H,BRR,CSTuber.H,0.299148921272538
CSTuber,H,BRR,CSTuber.H,0.346271757934428
CSTuber,H,BRR,CSTuber.H,0.311280786845884
CSTuber,H,BRR,CSTuber.H,0.276621626387626
CSTuber,H,BRR,CSTuber.H,0.296380496234657
CSTuber,H,BRR,CSTuber.H,0.269594867831612
CSTuber,H,BRR,CSTuber.H,0.255639331126856
CSTuber,H,BRR,CSTuber.H,0.188522554754231
CSTuber,H,BRR,CSTuber.H,0.237503995007622
CSTuber,H,BRR,CSTuber.H,0.223131004389576
CSTuber,H,BRR,CSTuber.H,0.205536369598607
CSTuber,H,BRR,CSTuber.H,0.266870597004159
CSTuber,H,BRR,CSTuber.H,0.26399103136135
CSTuber,H,BRR,CSTuber.H,0.217497112806161
CSTuber,H,BRR,CSTuber.H,0.272977425130939
CSTuber,H,BRR,CSTuber.H,0.262096967474558
CSTuber,H,BRR,CSTuber.H,0.294735668679461
CSTuber,H,BRR,CSTuber.H,0.297024191175204
CSTuber,H,BRR,CSTuber.H,0.254703523186741
CSTuber,H,BRR,CSTuber.H,0.306736443629563
CSTuber,H,BRR,CSTuber.H,0.317075191013299
CSTuber,H,BRR,CSTuber.H,0.34606692448825
CSTuber,H,BRR,CSTuber.H,0.2926823675642
CSTuber,H,BRR,CSTuber.H,0.370217414700384
CSTuber,H,BRR,CSTuber.H,0.332156180275624
CSTuber,H,BRR,CSTuber.H,0.369685333898271
CSTuber,H,BRR,CSTuber.H,0.325989499073817
CSTuber,H,BRR,CSTuber.H,0.342207658550219
CSTuber,H,BRR,CSTuber.H,0.305532869209685
CSTuber,H,BRR,CSTuber.H,0.306460480191432
CSTuber,H,BRR,CSTuber.H,0.316503498726266
CSTuber,H,BRR,CSTuber.H,0.282025955519038
CSTuber,H,BRR,CSTuber.H,0.289008138686873
CSTuber,H,BRR,CSTuber.H,0.284405949752832
CSTuber,H,BRR,CSTuber.H,0.262321436128746
CSTuber,H,BRR,CSTuber.H,0.321431045649235
CSTuber,H,BRR,CSTuber.H,0.284620465902807
CSTuber,H,BRR,CSTuber.H,0.291275409096698
CSTuber,H,BRR,CSTuber.H,0.30932291935135
CSTuber,H,BRR,CSTuber.H,0.320710351781681
CSTuber,H,BRR,CSTuber.H,0.332444562362052
CSTuber,H,BRR,CSTuber.H,0.338898580245953
CSTuber,H,BRR,CSTuber.H,0.335636472015899
CSTuber,H,BRR,CSTuber.H,0.354134003483011
CSTuber,H,BRR,CSTuber.H,0.358577609439077
CSTuber,H,BRR,CSTuber.H,0.357144134307854
CSTuber,H,BRR,CSTuber.H,0.408087837765581
CSTuber,H,BRR,CSTuber.H,0.407671997397975
CSTuber,H,BRR,CSTuber.H,0.385214719164753
CSTuber,H,BRR,CSTuber.H,0.357986811482478
CSTuber,H,BRR,CSTuber.H,0.405499875932367
CSTuber,H,BRR,CSTuber.H,0.425335009881534
CSTuber,H,BRR,CSTuber.H,0.407017298087682
CSTuber,H,BRR,CSTuber.H,0.373503141197353
CSTuber,H,BRR,CSTuber.H,0.379915234866225
CSTuber,H,BRR,CSTuber.H,0.424700966151415
CSTuber,H,BRR,CSTuber.H,0.372660422956867
CSTuber,H,BRR,CSTuber.H,0.368776525192295
CSTuber,H,BRR,CSTuber.H,0.425901982082641
CSTuber,H,BRR,CSTuber.H,0.404334907016527
CSTuber,H,BRR,CSTuber.H,0.379050240355684
CSTuber,H,BRR,CSTuber.H,0.468922814098932
CSTuber,H,BRR,CSTuber.H,0.400394029344769
CSTuber,H,BRR,CSTuber.H,0.452706736446097
CSTuber,H,BRR,CSTuber.H,0.425338102616705
CSTuber,H,BRR,CSTuber.H,0.402899604297796
CSTuber,H,BRR,CSTuber.H,0.323805103719918
CSTuber,H,BRR,CSTuber.H,0.374601905267809
CSTuber,H,BRR,CSTuber.H,0.36488932168012
CSTuber,H,BRR,CSTuber.H,0.391750432991795
CSTuber,H,BRR,CSTuber.H,0.4281036674035
CSTuber,H,BRR,CSTuber.H,0.419327333296903
CSTuber,H,BRR,CSTuber.H,0.412461785477827
CSTuber,H,BRR,CSTuber.H,0.397579615883816
CSTuber,H,BRR,CSTuber.H,0.387120838933453
CSTuber,H,BRR,CSTuber.H,0.393760652512352
CSTuber,H,BRR,CSTuber.H,0.43846869242555
CSTuber,H,BRR,CSTuber.H,0.363405486979185
CSTuber,H,BRR,CSTuber.H,0.360996404749534
CSTuber,H,BRR,CSTuber.H,0.361736136293678
CSTuber,H,BRR,CSTuber.H,0.345487081537447
CSTuber,H,BRR,CSTuber.H,0.34620827800441
CSTuber,H,BRR,CSTuber.H,0.29989867941258
CSTuber,H,BRR,CSTuber.H,0.265875558726005
CSTuber,H,BRR,CSTuber.H,0.294459832287066
CSTuber,H,BRR,CSTuber.H,0.273080273221748
CSTuber,H,BRR,CSTuber.H,0.257183025862757
CSTuber,H,BRR,CSTuber.H,0.274274776805853
CSTuber,H,BRR,CSTuber.H,0.282203761519001
CSTuber,H,BRR,CSTuber.H,0.280878763434091
CSTuber,H,BRR,CSTuber.H,0.291940933134266
CSTuber,H,BRR,CSTuber.H,0.312381579293307
CSTuber,H,BRR,CSTuber.H,0.332773162999554
CSTuber,H,BRR,CSTuber.H,0.348277923665999
CSTuber,H,BRR,CSTuber.H,0.335865372388591
CSTuber,H,BRR,CSTuber.H,0.364492200940032
CSTuber,H,BRR,CSTuber.H,0.318361717729443
CSTuber,H,BRR,CSTuber.H,0.242434771732158
CSTuber,H,BRR,CSTuber.H,0.236768959655984
CSTuber,H,BRR,CSTuber.H,0.220340993421536
CSTuber,H,BRR,CSTuber.H,0.263018036411553
CSTuber,H,BRR,CSTuber.H,0.280018671480652
CSTuber,H,BRR,CSTuber.H,0.240859991996826
CSTuber,H,BRR,CSTuber.H,0.22096748965245
CSTuber,H,BRR,CSTuber.H,0.241713746558988
CSTuber,H,BRR,CSTuber.H,0.258199496956325
CSTuber,H,BRR,CSTuber.H,0.249555328950332
CSTuber,H,BRR,CSTuber.H,0.256516040470195
CSTuber,H,BRR,CSTuber.H,0.209577186773525
CSTuber,H,BRR,CSTuber.H,0.216690477840093
CSTuber,H,BRR,CSTuber.H,0.243895509057814
CSTuber,H,BRR,CSTuber.H,0.268014954633534
CSTuber,H,BRR,CSTuber.H,0.256340285341468
CSTuber,H,BRR,CSTuber.H,0.289425884399699
CSTuber,H,BRR,CSTuber.H,0.308977956409731
CSTuber,H,BRR,CSTuber.H,0.313971082092152
CSTuber,H,BRR,CSTuber.H,0.301180812456257
CSTuber,H,BRR,CSTuber.H,0.255352031337224
CSTuber,H,BRR,CSTuber.H,0.266986142684789
CSTuber,H,BRR,CSTuber.H,0.245193995446343
CSTuber,H,BRR,CSTuber.H,0.23488443002899
CSTuber,H,BRR,CSTuber.H,0.234183968910669
CSTuber,H,BRR,CSTuber.H,0.216942600340838
CSTuber,H,BRR,CSTuber.H,0.243561052010465
CSTuber,H,BRR,CSTuber.H,0.27341765197186
CSTuber,H,BRR,CSTuber.H,0.254912986981891
CSTuber,H,BRR,CSTuber.H,0.250317196491239
CSTuber,H,BRR,CSTuber.H,0.257234419937488
CSTuber,H,BRR,CSTuber.H,0.288187670704053
CSTuber,H,BRR,CSTuber.H,0.240905117952553
CSTuber,H,BRR,CSTuber.H,0.277262542188476
CSTuber,H,BRR,CSTuber.H,0.287076334611193
CSTuber,H,BRR,CSTuber.H,0.321262444546274
CSTuber,H,BRR,CSTuber.H,0.354468194210692
CSTuber,H,BRR,CSTuber.H,0.340685867184052
CSTuber,H,BRR,CSTuber.H,0.326110531832586
CSTuber,H,BRR,CSTuber.H,0.337885864551308
CSTuber,H,BRR,CSTuber.H,0.329692289193906
CSTuber,H,BRR,CSTuber.H,0.316851738727212
CSTuber,H,BRR,CSTuber.H,0.3443028143437
CSTuber,H,BRR,CSTuber.H,0.320604087960407
CSTuber,H,BRR,CSTuber.H,0.312433572487728
CSTuber,H,BRR,CSTuber.H,0.319833322570243
CSTuber,H,BRR,CSTuber.H,0.334941671535564
CSTuber,H,BRR,CSTuber.H,0.30479082894389
CSTuber,H,BRR,CSTuber.H,0.275976548033227
CSTuber,H,BRR,CSTuber.H,0.278081643894722
CSTuber,H,BRR,CSTuber.H,0.309596129630917
CSTuber,H,BRR,CSTuber.H,0.287593884076591
CSTuber,H,BRR,CSTuber.H,0.287563817578642
CSTuber,H,BRR,CSTuber.H,0.290703136190598
CSTuber,H,BRR,CSTuber.H,0.317877877051067
CSTuber,H,BRR,CSTuber.H,0.23143545492563
CSTuber,H,BRR,CSTuber.H,0.245356614059194
CSTuber,H,BRR,CSTuber.H,0.25181475804538
CSTuber,H,BRR,CSTuber.H,0.245774101414331
CSTuber,H,BRR,CSTuber.H,0.243419042867071
CSTuber,H,BRR,CSTuber.H,0.204525695563919
CSTuber,H,BRR,CSTuber.H,0.232377249229278
CSTuber,H,BRR,CSTuber.H,0.189275018888157
CSTuber,H,BRR,CSTuber.H,0.217923254699634
CSTuber,H,BRR,CSTuber.H,0.247458040284615
CSTuber,H,BRR,CSTuber.H,0.213755256872867
CSTuber,H,BRR,CSTuber.H,0.19828780505133
CSTuber,H,BRR,CSTuber.H,0.216013814590295
CSTuber,H,BRR,CSTuber.H,0.198671021050866
CSTuber,H,BRR,CSTuber.H,0.202662950005771
CSTuber,H,BRR,CSTuber.H,0.216717092411265
CSTuber,H,BRR,CSTuber.H,0.205323026796872
CSTuber,H,BRR,CSTuber.H,0.244488330301508
CSTuber,H,BRR,CSTuber.H,0.185622464291524
CSTuber,H,BRR,CSTuber.H,0.221095626228077
CSTuber,H,BRR,CSTuber.H,0.233655873021121
CSTuber,H,BRR,CSTuber.H,0.210590562166225
CSTuber,H,BRR,CSTuber.H,0.198291938741286
CSTuber,H,BRR,CSTuber.H,0.268637488227285
CSTuber,H,BRR,CSTuber.H,0.247392697503325
CSTuber,H,BRR,CSTuber.H,0.261382481156257
CSTuber,H,BRR,CSTuber.H,0.260875406783277
CSTuber,H,BRR,CSTuber.H,0.323129212275678
CSTuber,H,BRR,CSTuber.H,0.312795382649108
CSTuber,H,BRR,CSTuber.H,0.322817307034257
CSTuber,H,BRR,CSTuber.H,0.315571503246083
CSTuber,H,BRR,CSTuber.H,0.367241141097638
CSTuber,H,BRR,CSTuber.H,0.373846506769542
CSTuber,H,BRR,CSTuber.H,0.305180417381843
CSTuber,H,BRR,CSTuber.H,0.313199967858789
CSTuber,H,BRR,CSTuber.H,0.330946760450168
CSTuber,H,BRR,CSTuber.H,0.296061166836793
CSTuber,H,BRR,CSTuber.H,0.302735968107024
CSTuber,H,BRR,CSTuber.H,0.317506075654534
CSTuber,H,BRR,CSTuber.H,0.275913102721139
CSTuber,H,BRR,CSTuber.H,0.256723673955905
CSTuber,H,BRR,CSTuber.H,0.299514330855094
CSTuber,H,BRR,CSTuber.H,0.267037363173324
CSTuber,H,BRR,CSTuber.H,0.30053295548216
CSTuber,H,BRR,CSTuber.H,0.27229415516414
