"TRAIT","HCL","HCLTrait","Value"
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",346
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",324
"CSPulpa","H","CSPulpa.H",324
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",333
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",324
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",316
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",329
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",328
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",333
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",346
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",346
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",346
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",346
"CSPulpa","H","CSPulpa.H",346
"CSPulpa","H","CSPulpa.H",346
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",346
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",331
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",346
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",345
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",344
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CSPulpa","H","CSPulpa.H",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",45
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",44
"CPBrote","L","CPBrote.L",45
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",45
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",52
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",44
"CPBrote","L","CPBrote.L",44
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",61
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",41
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",41
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",44
"CPBrote","L","CPBrote.L",62
"CPBrote","L","CPBrote.L",62
"CPBrote","L","CPBrote.L",30
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",62
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",36
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",52
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",47
"CPBrote","L","CPBrote.L",47
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",28
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",47
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",49
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",36
"CPBrote","L","CPBrote.L",52
"CPBrote","L","CPBrote.L",38
"CPBrote","L","CPBrote.L",59
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",47
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",65
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",58
"CPBrote","L","CPBrote.L",52
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",36
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",44
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",57
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",44
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",36
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",57
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",45
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",52
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",52
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",38
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",49
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",42
"CPBrote","L","CPBrote.L",42
"CPBrote","L","CPBrote.L",57
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",53
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",38
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",58
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",57
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",58
"CPBrote","L","CPBrote.L",44
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",38
"CPBrote","L","CPBrote.L",52
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",36
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",41
"CPBrote","L","CPBrote.L",36
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",49
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",65
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",56
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",49
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",27
"CPBrote","L","CPBrote.L",65
"CPBrote","L","CPBrote.L",38
"CPBrote","L","CPBrote.L",57
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",38
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",30
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",38
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",31
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",35
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",36
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",36
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",38
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",41
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",52
"CPBrote","L","CPBrote.L",41
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",36
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",59
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",49
"CPBrote","L","CPBrote.L",NA
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",38
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",54
"CPBrote","L","CPBrote.L",43
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",49
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",45
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",48
"CPBrote","L","CPBrote.L",39
"CPBrote","L","CPBrote.L",33
"CPBrote","L","CPBrote.L",41
"CPBrote","L","CPBrote.L",26
"CPBrote","L","CPBrote.L",59
